_id,destination,title,shortDescription,description,images[0].url,images[0].public_id,duration,distance,location,category,bestTime,priceRange,difficultyLevel,icon,highlights[0],highlights[1],highlights[2],highlights[3],tips[0],tips[1],updatedAt,createdAt,__v
6a5ba4e3fbc925e6fcc12d02,6a4a3d32732595d33bf3afe2,Beas River Rafting,Navigate exciting rapids on the crystal-clear waters of the Beas River.,"Enjoy an unforgettable white-water rafting adventure on the Beas River, passing through scenic valleys and lush Himalayan landscapes with certified instructors.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451510/travelbharat/njqgesp3lrbxoziarxlw.jpg,travelbharat/njqgesp3lrbxoziarxlw,2 Hours,5 km,Beas River,Adventure,April to June,₹1200 - ₹2500,Moderate,false,River Rafting,Adventure Sports,Scenic Valley,Professional Guides,Always wear a life jacket,Follow safety instructions,2026-07-19T08:58:30.609Z,,
6a5ba5d2fbc925e6fcc12d07,6a4a3d8c732595d33bf3afe4,Old Manali Cafe Trail,Discover charming cafés serving local and international cuisine.,"Walk through the lively lanes of Old Manali while exploring its famous cafés, enjoying local flavors, live music, artisan coffee, and the relaxed Himalayan vibe.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451656/travelbharat/rveboegwwntfbrnc74ky.jpg,travelbharat/rveboegwwntfbrnc74ky,3 Hours,2 km,Old Manali,Food,Throughout the Year,₹500 - ₹1500,Easy,false,Popular Cafés,Local Cuisine,Live Music,Riverside Ambience,Try local trout dishes,Visit during evening hours,2026-07-19T09:00:56.575Z,,
6a5ba5d2fbc925e6fcc12d08,6a4a3d8c732595d33bf3afe4,Riverside Nature Walk,Enjoy a peaceful walk along the Beas River surrounded by mountain scenery.,"Take a relaxing stroll beside the Beas River, soaking in the fresh mountain air, scenic landscapes, pine forests, and tranquil atmosphere of Old Manali.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451690/travelbharat/f5b6pdi6qrmwd1p0hl0y.jpg,travelbharat/f5b6pdi6qrmwd1p0hl0y,2 Hours,2 km,Beas Riverside,Nature,March to November,Free,Easy,false,Beas River,Mountain Views,Nature Walk,Photography,Carry a light jacket,Visit during sunrise for the best views,2026-07-19T09:01:29.947Z,,
6a5ba5d2fbc925e6fcc12d05,6a4a3d8c732595d33bf3afe4,Jogini Waterfall Trek,Trek through pine forests to the beautiful Jogini Waterfall near Old Manali.,"Enjoy a refreshing hike to Jogini Waterfall, passing apple orchards, traditional villages, and scenic mountain trails before reaching the cascading waterfall.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451593/travelbharat/rbjrpfpinvdxppb3e0jz.jpg,travelbharat/rbjrpfpinvdxppb3e0jz,3 Hours,3 km,Jogini Waterfall,Adventure,March to June & September to November,Free,Easy,false,Waterfall Trek,Forest Trail,Scenic Views,Photography,Wear trekking shoes,Carry drinking water,2026-07-19T08:59:53.507Z,,
6a5ba5d2fbc925e6fcc12d06,6a4a3d8c732595d33bf3afe4,Manu Temple Visit,Visit the ancient temple dedicated to Sage Manu in Old Manali.,"Explore the historic Manu Temple, an important cultural and spiritual landmark known for its traditional Himalayan architecture and peaceful surroundings.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451623/travelbharat/veggvnwdijbdf5zmqohf.jpg,travelbharat/veggvnwdijbdf5zmqohf,1 Hour,1 km,Manu Temple,Heritage,Throughout the Year,Free,Easy,false,Ancient Temple,Local Culture,Traditional Architecture,Peaceful Atmosphere,Dress modestly,Visit during morning hours,2026-07-19T09:00:23.310Z,,
6a5ba62ffbc925e6fcc12d0b,6a4a3e0f732595d33bf3afe6,Ropeway Cable Ride,Enjoy panoramic mountain views from Solang Valley's ropeway.,"Take a scenic cable car ride above Solang Valley and admire breathtaking Himalayan peaks, forests, and adventure parks from an elevated perspective.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451775/travelbharat/lq6cd7bes2mbsqa4rsty.jpg,travelbharat/lq6cd7bes2mbsqa4rsty,20 Minutes,1 km,Solang Ropeway,Nature,Throughout the Year,₹650 - ₹1200,Easy,false,Cable Car,Panoramic Views,Photography,Snow Peaks,Visit on clear days,Keep your camera ready,2026-07-19T09:02:54.968Z,,
6a5ba62ffbc925e6fcc12d0a,6a4a3e0f732595d33bf3afe6,ATV Ride Experience,Ride powerful ATVs across rugged mountain trails and open meadows.,"Drive an all-terrain vehicle through exciting off-road tracks surrounded by spectacular Himalayan landscapes, making it one of Solang Valley's most popular adventure activities.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451743/travelbharat/bv97xyyrpoqyr0u7czra.jpg,travelbharat/bv97xyyrpoqyr0u7czra,45 Minutes,2 km,Solang Valley,Adventure,Throughout the Year,₹800 - ₹1800,Easy,false,Off-road Trails,Mountain Views,Adventure Ride,Family Friendly,Follow safety instructions,Wear protective gear,2026-07-19T09:02:23.533Z,,
6a5ba62ffbc925e6fcc12d09,6a4a3e0f732595d33bf3afe6,Paragliding Adventure,Soar above the Himalayan valleys with breathtaking aerial views.,"Experience the thrill of paragliding over Solang Valley while enjoying panoramic views of snow-capped peaks, alpine meadows, and lush forests. Suitable for both beginners and adventure enthusiasts with certified instructors.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451715/travelbharat/oumbgvkqak4qv3vhgbdr.jpg,travelbharat/oumbgvkqak4qv3vhgbdr,30 Minutes,500 m,Solang Valley Adventure Zone,Adventure,March to June & September to November,₹2500 - ₹4000,Moderate,false,Aerial Views,Certified Pilots,Mountain Adventure,Photography,Avoid windy days,Wear sports shoes,2026-07-19T09:01:56.367Z,,
6a5ba62ffbc925e6fcc12d0c,6a4a3e0f732595d33bf3afe6,Winter Snow Activities,"Enjoy skiing, snow tubing, and snowboarding during winter.","Spend an exciting day experiencing winter sports in Solang Valley, including skiing, snow tubing, snowboarding, and snow play amidst breathtaking Himalayan scenery.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451804/travelbharat/ge8e8vjygc77ixfvewif.jpg,travelbharat/ge8e8vjygc77ixfvewif,4 Hours,1 km,Solang Snow Park,Adventure,December to February,₹1000 - ₹3000,Moderate,false,Skiing,Snowboarding,Snow Tubing,Winter Fun,Wear thermal clothing,Rent equipment locally,2026-07-19T09:03:24.211Z,,
6a5ba6affbc925e6fcc12d0f,6a4a3e7b732595d33bf3afe9,Glacier Photography Walk,Capture spectacular glaciers and snow-covered Himalayan peaks.,"Walk around designated viewpoints to photograph glaciers, rugged mountain ranges, and unforgettable alpine scenery found only at Rohtang Pass.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451887/travelbharat/p8dbilluihmdp4qauktt.jpg,travelbharat/p8dbilluihmdp4qauktt,2 Hours,2 km,Rohtang Glacier Viewpoint,Photography,May to September,Free,Easy,false,Glacier Views,Snow Peaks,Photography,Panoramic Landscape,Carry sunglasses,Protect your camera from moisture,2026-07-19T09:04:47.565Z,,
6a5ba6affbc925e6fcc12d0d,6a4a3e7b732595d33bf3afe9,Snow Adventure Tour,Experience thrilling snow activities at the iconic Rohtang Pass.,"Enjoy an action-packed day at Rohtang Pass with snow scooter rides, sledging, skiing, and breathtaking Himalayan landscapes. This is one of the most popular high-altitude adventures near Manali.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451832/travelbharat/qormp40z6bpakz6pmy4g.jpg,travelbharat/qormp40z6bpakz6pmy4g,5 Hours,51 km,Rohtang Pass,Adventure,May to October,₹1500 - ₹4000,Moderate,false,Snow Activities,Snow Scooter,Mountain Views,Photography,Carry warm clothing,Book permits in advance,2026-07-19T09:03:51.946Z,,
6a5ba6affbc925e6fcc12d10,6a4a3e7b732595d33bf3afe9,Mountain Biking Expedition,Ride challenging mountain roads with stunning Himalayan backdrops.,"Take on an exhilarating mountain biking expedition across rugged terrain and scenic routes leading to Rohtang Pass, ideal for experienced cycling enthusiasts.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451928/travelbharat/tvg6iajh8l7mqqewsbrh.jpg,travelbharat/tvg6iajh8l7mqqewsbrh,4 Hours,15 km,Rohtang Mountain Trail,Adventure,June to September,₹1200 - ₹2500,Hard,false,Mountain Biking,Adventure Route,Snow Mountains,Valley Views,Wear safety gear,Check weather before riding,2026-07-19T09:05:28.762Z,,
6a5ba6affbc925e6fcc12d0e,6a4a3e7b732595d33bf3afe9,Mountain Pass Drive,Drive through one of India's most scenic high-altitude mountain roads.,"Witness dramatic Himalayan landscapes, glaciers, waterfalls, and winding mountain roads while traveling across the legendary Rohtang Pass.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451862/travelbharat/gt7lze0yxexb3dmkn4is.jpg,travelbharat/gt7lze0yxexb3dmkn4is,6 Hours,51 km,Rohtang Pass Highway,Nature,May to October,₹1000 - ₹3000,Easy,false,Scenic Drive,Glacier Views,Waterfalls,High Altitude,Start early,Carry altitude medicine if required,2026-07-19T09:04:21.889Z,,
6a5ba6e4fbc925e6fcc12d13,6a4a3e8c732595d33bf3afeb,Alpine Meadow Trek,Trek across picturesque alpine meadows surrounded by Himalayan peaks.,"Explore Gulaba's beautiful alpine landscapes through peaceful trekking trails offering breathtaking mountain scenery, lush grasslands, and fresh Himalayan air.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451986/travelbharat/wdc502awydrphqrkhbnk.jpg,travelbharat/wdc502awydrphqrkhbnk,3 Hours,5 km,Gulaba Meadows,Adventure,May to October,₹300 - ₹800,Moderate,false,Alpine Meadows,Mountain Trails,Nature Walk,Scenic Landscapes,Carry drinking water,Wear trekking shoes,2026-07-19T09:06:26.367Z,,
6a5ba6e4fbc925e6fcc12d14,6a4a3e8c732595d33bf3afeb,Himalayan Photography Tour,Capture breathtaking mountain panoramas and seasonal landscapes.,"Visit Gulaba's scenic viewpoints to photograph snow-covered peaks, colorful alpine meadows, dramatic valleys, and unforgettable Himalayan sunsets.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784445922/travelbharat/b54hcr0beickp1gkeihl.jpg,travelbharat/b54hcr0beickp1gkeihl,2 Hours,2 km,Gulaba Viewpoints,Photography,Throughout the Year,Free,Easy,false,Snow Peaks,Golden Hour,Panoramic Views,Landscape Photography,Visit during sunrise,Carry spare camera batteries,2026-07-19T07:25:22.636Z,,
6a5ba6e4fbc925e6fcc12d12,6a4a3e8c732595d33bf3afeb,Snow Point Excursion,Experience seasonal snow activities amidst Gulaba's spectacular Himalayan landscapes.,"Visit Gulaba Snow Point for an unforgettable mountain adventure featuring snow play, sledding, scenic viewpoints, and panoramic Himalayan vistas during the winter season.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784451958/travelbharat/w99giubkqhqmbxlme8cr.jpg,travelbharat/w99giubkqhqmbxlme8cr,4 Hours,1 km,Gulaba Snow Point,Adventure,December to April,₹500 - ₹1500,Easy,false,Snow Activities,Mountain Views,Photography,Family Friendly,Wear waterproof shoes,Carry warm clothing,2026-07-19T09:05:58.049Z,,
6a5ba6e4fbc925e6fcc12d15,6a4a3e8c732595d33bf3afeb,Forest Nature Walk,Enjoy a peaceful walk through Gulaba's pine and deodar forests.,Take a relaxing walk along scenic forest trails surrounded by towering pine and deodar trees while enjoying the tranquility and biodiversity of the Himalayan region.,https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458527/travelbharat/ncg7lhgfncfnr3zcoces.jpg,travelbharat/ncg7lhgfncfnr3zcoces,2 Hours,3 km,Gulaba Forest Trails,Nature,March to November,Free,Easy,false,Forest Trails,Fresh Mountain Air,Bird Watching,Nature Photography,Avoid littering,Wear comfortable walking shoes,2026-07-19T10:55:27.706Z,,
6a5ba6f8fbc925e6fcc12d1a,6a4a3ec5732595d33bf3afed,Picnic By Beas,Spend a relaxing day beside the picturesque Beas River.,"Enjoy a peaceful picnic with family or friends near the Beas River while surrounded by lush greenery, towering mountains, and the soothing sound of flowing water.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458651/travelbharat/bnugqhqeakbmn1q4enjj.jpg,travelbharat/bnugqhqeakbmn1q4enjj,4 Hours,1 km,"Beas Riverside, Kothi",Nature,March to June,₹200 - ₹500,Easy,false,Riverside Picnic,Scenic Landscape,Family Friendly,Relaxing Atmosphere,Carry reusable water bottles,Keep the area clean,2026-07-19T10:57:31.414Z,,
6a5ba6f8fbc925e6fcc12d17,6a4a3ec5732595d33bf3afed,Beas River View Walk,Enjoy a scenic riverside walk with breathtaking Himalayan landscapes.,"Stroll along the Beas River near Kothi while admiring dramatic mountain cliffs, lush valleys, crystal-clear waters, and peaceful surroundings that make this one of Manali's hidden gems.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458563/travelbharat/vgnyl4ntnhzgwnaipmie.jpg,travelbharat/vgnyl4ntnhzgwnaipmie,2 Hours,2 km,"Beas River, Kothi",Nature,March to November,Free,Easy,false,River Views,Mountain Cliffs,Nature Walk,Photography,Visit during sunrise,Wear comfortable shoes,2026-07-19T10:56:03.367Z,,
6a5ba6f8fbc925e6fcc12d18,6a4a3ec5732595d33bf3afed,Mountain Photography Tour,Capture stunning Himalayan peaks and dramatic valley landscapes.,"Visit Kothi's scenic viewpoints to photograph snow-capped mountains, deep valleys, waterfalls, and the spectacular Himalayan landscape throughout the year.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784459231/travelbharat/oulrhmn7ns88oafukiiy.jpg,travelbharat/oulrhmn7ns88oafukiiy,2 Hours,3 km,Kothi Viewpoint,Photography,October to June,Free,Easy,false,Panoramic Views,Mountain Peaks,Golden Hour,Landscape Photography,Carry extra batteries,Visit on clear days,2026-07-19T11:07:10.944Z,,
6a5ba6f8fbc925e6fcc12d19,6a4a3ec5732595d33bf3afed,Valley Nature Trek,Explore peaceful trails overlooking the beautiful Kullu Valley.,Follow scenic mountain trails through forests and open landscapes while enjoying uninterrupted views of the surrounding Himalayan valleys and alpine terrain.,https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458628/travelbharat/q1hcvlztznetz942un7y.jpg,travelbharat/q1hcvlztznetz942un7y,3 Hours,6 km,Kothi Valley Trails,Adventure,April to October,₹300 - ₹700,Moderate,false,Nature Trails,Valley Views,Forest Paths,Fresh Mountain Air,Carry water,Wear trekking shoes,2026-07-19T10:57:07.986Z,,
6a5ba70dfbc925e6fcc12d1d,6a4a3f10732595d33bf3afef,Hamta Valley Trek,Explore scenic Himalayan trails leading through Sethan and Hamta Valley.,"Trek across alpine meadows, pine forests, and breathtaking mountain landscapes while discovering the natural beauty surrounding Sethan and Hamta Valley.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458706/travelbharat/hiwd7qt07h2aodlvcz6m.jpg,travelbharat/hiwd7qt07h2aodlvcz6m,6 Hours,12 km,Hamta Valley,Adventure,May to October,₹1200 - ₹3000,Moderate,false,Alpine Meadows,Mountain Trails,Valley Views,Photography,Wear trekking shoes,Carry sufficient water,2026-07-19T10:58:26.455Z,,
6a5ba70dfbc925e6fcc12d1f,6a4a3f10732595d33bf3afef,Snowshoe Hiking,Walk across pristine snow-covered Himalayan landscapes using snowshoes.,"Discover the untouched winter beauty of Sethan on a guided snowshoe hike through forests, open meadows, and spectacular mountain terrain.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458760/travelbharat/aikyvrftmjyu8y2rnnzq.jpg,travelbharat/aikyvrftmjyu8y2rnnzq,3 Hours,4 km,Sethan Snow Trails,Adventure,December to March,₹1500 - ₹3000,Moderate,false,Snowshoe Trek,Winter Landscape,Forest Trails,Panoramic Views,Use waterproof boots,Follow your guide,2026-07-19T10:59:19.821Z,,
6a5ba70dfbc925e6fcc12d1e,6a4a3f10732595d33bf3afef,Stargazing Night Camp,Witness spectacular star-filled skies far from city lights.,Enjoy an unforgettable stargazing session from Sethan's high-altitude landscapes where clear skies offer incredible views of the Milky Way and constellations.,https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458730/travelbharat/zllubsfkkdqkpiem7dwy.jpg,travelbharat/zllubsfkkdqkpiem7dwy,3 Hours,500 m,Sethan Campsite,Nature,October to March,₹1000 - ₹2500,Easy,false,Milky Way,Night Photography,Peaceful Campsite,Mountain Views,Carry a tripod,Dress warmly,2026-07-19T10:58:50.713Z,,
6a5ba70dfbc925e6fcc12d1c,6a4a3f10732595d33bf3afef,Igloo Stay Experience,Experience a unique overnight stay in traditional snow igloos during winter.,"Spend an unforgettable night in handcrafted snow igloos at Sethan while enjoying mesmerizing Himalayan views, warm local hospitality, and a once-in-a-lifetime alpine experience.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458681/travelbharat/kh6mb0gbb12i3n3ufuyo.jpg,travelbharat/kh6mb0gbb12i3n3ufuyo,1 Night,1 km,Sethan Village,Adventure,December to February,₹3500 - ₹7000,Easy,false,Snow Igloos,Winter Camping,Himalayan Views,Unique Stay,Book well in advance,Carry thermal clothing,2026-07-19T10:58:01.100Z,,
6a5ba71afbc925e6fcc12d22,6a4a3f9a732595d33bf3aff1,Great Himalayan Trek,Explore beautiful Himalayan trails through forests and valleys.,"Discover Kullu's spectacular mountain landscapes on guided trekking routes passing through pine forests, alpine meadows, traditional villages, and panoramic viewpoints.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458819/travelbharat/fboasuww53gf6y8kjnvh.jpg,travelbharat/fboasuww53gf6y8kjnvh,6 Hours,10 km,Kullu Valley Trails,Adventure,March to November,₹800 - ₹2000,Moderate,false,Forest Trails,Valley Views,Alpine Meadows,Nature Walk,Carry sufficient water,Wear trekking shoes,2026-07-19T11:00:19.430Z,,
6a5ba71afbc925e6fcc12d24,6a4a3f9a732595d33bf3aff1,Apple Orchard Tour,Visit traditional apple orchards and experience local farming culture.,"Walk through lush apple orchards, meet local growers, and learn about Himachal Pradesh's famous apple cultivation while enjoying scenic Himalayan surroundings.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784446108/travelbharat/ih4ma4bwat0yxxdrfgzg.jpg,travelbharat/ih4ma4bwat0yxxdrfgzg,2 Hours,3 km,Kullu Apple Orchards,Nature,July to October,₹300 - ₹700,Easy,false,Apple Farms,Local Culture,Fresh Produce,Mountain Views,Visit during harvest season,Respect private orchards,2026-07-19T07:28:28.225Z,,
6a5ba71afbc925e6fcc12d21,6a4a3f9a732595d33bf3aff1,Beas River Rafting,Experience thrilling white-water rafting on the scenic Beas River.,"Navigate exciting rapids on the Beas River while enjoying breathtaking mountain scenery, making it one of Kullu's most popular adventure activities for thrill seekers.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458795/travelbharat/hwlpd1wxpaijta3ayngn.jpg,travelbharat/hwlpd1wxpaijta3ayngn,2 Hours,5 km,"Beas River, Kullu",Adventure,April to June,₹1200 - ₹2500,Moderate,false,White Water Rafting,Professional Guides,River Rapids,Scenic Valley,Wear a life jacket,Follow guide instructions,2026-07-19T10:59:55.613Z,,
6a5ba71afbc925e6fcc12d23,6a4a3f9a732595d33bf3aff1,Paragliding Experience,Fly above the beautiful Kullu Valley with certified instructors.,"Soar high above lush valleys, apple orchards, and Himalayan peaks while enjoying one of the most exciting aerial adventures in Kullu.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458844/travelbharat/a8slmj6lngefyx709svo.jpg,travelbharat/a8slmj6lngefyx709svo,30 Minutes,8 km,"Dobhi, Kullu Valley",Adventure,March to June & September to November,₹2500 - ₹4000,Moderate,false,Bird's-eye Views,Certified Pilots,Valley Panorama,Adventure Flight,Avoid windy weather,Wear comfortable clothing,2026-07-19T11:00:44.609Z,,
